Geneid	featureCounts on dataset 196: Counts	featureCounts on dataset 190: Counts	featureCounts on dataset 184: Counts	featureCounts on dataset 178: Counts	featureCounts on dataset 172: Counts	featureCounts on dataset 166: Counts	featureCounts on dataset 160: Counts	featureCounts on dataset 154: Counts	featureCounts on dataset 148: Counts
20690	0	0	0	0	0	0	0	0	0
20692	13430	13276	11983	9501	15467	11874	9366	10331	14282
20698	49	30	19	0	0	0	0	0	0
20700	0	0	0	0	0	0	0	0	0
20701	0	0	0	0	0	0	0	0	0
20702	0	0	0	0	0	0	0	0	0
20703	0	0	0	0	0	0	0	0	0
20704	0	0	0	0	0	0	0	0	0
20706	0	0	0	0	0	0	0	0	0
20707	0	0	0	0	0	0	0	0	0
20708	0	4	0	0	0	0	0	1	0
20709	0	0	0	0	0	0	0	0	0
20710	0	0	0	0	0	0	0	0	0
20713	0	0	0	1	0	1	0	1	3
20714	0	0	0	0	0	0	0	0	0
20715	7	25	4	2	0	2	1	0	1
207151	0	0	0	0	0	0	0	0	0
207157	0	0	0	0	0	0	0	0	0
20716	5	7	2	1	0	1	0	2	0
207165	144	218	105	144	198	134	213	156	221
20717	0	0	0	0	0	0	0	0	0
207175	7	16	5	2	12	14	2	8	12
207181	0	0	0	0	0	0	0	0	0
207182	1	9	4	0	0	0	2	1	2
20719	19	27	22	20	39	32	13	34	40
20720	314	310	213	311	344	360	286	340	310
207209	0	0	0	0	0	2	0	0	1
207212	0	5	2	0	0	1	0	1	0
207213	0	0	0	0	0	0	0	0	0
207214	125	183	74	60	50	32	47	93	69
207215	0	0	0	0	0	0	0	0	0
207227	0	0	0	0	0	0	0	0	0
20723	10	16	7	7	8	10	6	8	17
20724	0	0	0	0	0	0	0	0	0
20725	0	0	1	0	1	0	0	2	0
207259	0	0	0	0	0	0	0	0	0
20726	0	0	0	0	0	0	0	0	0
207278	61	112	46	186	265	224	161	182	246
20728	0	0	0	0	0	2	0	0	0
20729	38	61	33	26	44	31	29	34	40
20730	0	0	0	0	0	0	0	0	0
207304	190	312	134	138	150	82	129	155	160
20731	0	0	0	0	0	0	0	3	0
20732	608	343	657	1361	1675	1401	1135	1572	1671
20733	1	0	3	0	0	0	1	0	0
207352	63	78	39	65	75	40	51	96	40
20737	2	11	3	7	0	2	6	2	0
207375	11	15	16	12	21	12	17	16	26
20738	0	0	0	0	0	0	0	0	0
20739	0	0	0	0	0	0	0	0	0
207393	0	7	0	0	1	0	0	0	0
20740	135	208	99	83	81	108	91	89	99
20741	0	6	1	1	1	3	0	0	0
20742	4	4	6	7	19	20	9	25	26
207425	58	108	31	53	97	114	94	74	77
20743	1	5	2	1	0	2	7	0	5
20744	10	20	19	12	20	10	11	23	20
20745	3	2	0	3	0	0	0	3	9
20747	139	161	125	114	211	178	180	151	166
207474	11	11	9	11	6	6	8	8	14
207495	0	1	0	0	0	0	0	0	0
20750	225	131	306	16	10	23	8	23	25
20751	114	125	74	65	60	119	130	77	78
207521	98	290	103	215	260	356	259	211	299
20753	0	0	0	0	0	0	0	0	0
20754	0	0	0	0	0	0	0	0	0
20755	0	0	0	0	0	0	0	0	0
20756	0	0	0	0	0	0	0	0	0
207565	298	540	194	192	278	208	174	206	289
20758	0	0	0	0	0	0	0	0	0
20759	0	0	0	0	0	0	0	0	0
207592	92	147	119	211	287	295	256	233	275
207596	0	0	0	0	0	0	0	0	0
20760	0	0	0	0	0	0	0	0	0
207607	2	6	1	3	0	0	2	0	0
20761	0	0	0	0	0	0	0	0	0
207615	117	171	120	93	146	110	130	173	139
207618	0	0	0	0	0	0	0	0	0
20762	0	0	0	0	0	0	0	0	0
20763	0	0	0	0	0	0	0	0	0
20764	0	0	0	0	0	0	0	0	0
20765	0	0	0	0	0	0	0	0	0
20766	0	0	0	0	0	0	0	0	0
207667	1	0	0	0	1	0	0	0	0
207678	0	0	0	0	0	0	0	0	0
20768	28	31	36	20	18	23	35	22	33
207683	0	1	0	0	0	0	0	0	0
207686	0	0	1	0	1	0	0	0	0
20770	0	0	0	0	0	0	0	0	0
207704	11	26	8	11	8	6	11	9	21
20771	0	0	0	0	0	0	0	0	0
207728	28	17	40	54	147	58	25	25	44
20773	250	283	262	217	354	317	263	327	379
207740	153	178	166	191	351	284	148	197	464
207742	1	0	0	0	0	0	0	0	0
20775	10	2	4	5	8	22	12	7	1
20776	0	0	0	0	0	0	0	0	0
207777	2	5	2	2	6	6	1	6	4
20778	118	180	133	130	221	284	219	198	223
207781	22	52	32	67	73	59	60	52	46
207785	7	15	3	5	4	3	7	17	6
20779	47	95	53	59	64	92	53	82	87
207792	3	0	1	0	0	0	0	1	0
207798	9	19	9	0	3	0	0	0	1
207806	42	42	54	35	55	31	55	26	36
207818	17	34	33	44	100	75	51	57	94
207819	0	3	0	3	1	1	0	0	3
207839	200	447	201	12	38	32	78	64	58
207854	0	17	0	16	5	9	7	0	4
20787	172	300	147	120	178	277	204	154	224
20788	25	32	12	14	41	43	37	16	16
207911	0	0	0	0	0	0	0	0	0
207920	0	0	0	0	0	0	1	2	0
207921	0	0	0	1	11	0	5	0	3
207932	46	92	22	27	35	23	39	26	16
207952	49	87	70	83	120	150	108	86	114
207958	98	104	43	42	42	65	44	68	48
207965	13	21	13	11	16	6	10	21	19
208043	253	580	216	139	244	262	244	220	263
20807	74	139	43	58	62	69	85	64	72
208076	0	0	0	0	0	0	0	0	1
208079	0	0	0	0	0	0	0	0	0
208080	1	0	0	0	0	0	0	0	0
208084	0	0	0	5	0	0	0	0	1
208092	130	239	157	120	184	151	169	119	191
208098	0	0	0	0	0	0	0	0	0
20810	667	768	480	289	238	323	344	290	350
208104	78	124	85	58	149	123	106	75	157
20811	0	0	0	0	0	0	0	0	0
208111	17	34	13	15	3	15	7	22	3
208117	2	13	1	2	2	0	2	1	6
20813	192	230	160	124	173	251	159	172	217
208144	2	5	2	2	3	1	2	4	0
208146	38	69	33	47	48	62	66	67	59
20815	43	72	38	62	50	55	51	56	42
208151	2	0	0	0	0	0	0	0	0
208154	0	0	0	0	0	0	0	0	0
208158	1	1	0	0	0	1	0	0	0
208164	0	0	0	0	0	0	0	0	0
208166	0	0	0	0	0	0	0	0	0
208169	0	0	0	0	0	0	0	0	0
20817	85	176	94	53	85	57	87	97	124
208171	0	0	0	0	0	0	0	0	0
208177	0	0	0	0	0	0	0	0	0
20818	230	341	210	185	220	249	302	200	215
208188	0	0	0	0	0	0	0	0	0
208194	40	70	21	73	62	58	53	57	42
208198	18	13	7	16	32	37	48	31	32
20821	68	100	61	57	59	64	28	77	60
208211	211	346	247	208	319	370	302	240	313
208213	0	0	0	0	0	0	0	0	0
20822	86	101	41	66	65	21	55	87	63
208228	219	314	261	118	239	155	244	149	187
20823	280	344	141	176	204	179	196	233	195
208258	0	0	0	0	0	0	0	0	0
20826	85	128	57	21	33	51	58	62	35
208263	532	823	490	476	496	587	456	469	517
208266	59	130	30	34	55	56	91	62	70
208285	0	0	0	0	0	0	0	0	0
208292	236	408	162	200	213	83	149	218	220
20832	1234	1030	951	1098	1289	1417	1125	1250	1310
20833	130	191	102	169	168	144	160	168	167
20834	0	0	0	0	0	0	0	0	0
208366	53	46	31	14	36	44	33	23	24
208372	0	0	0	0	0	0	0	0	0
20840	2	2	0	0	0	2	4	1	3
20841	23	43	17	22	38	30	22	23	26
20842	71	115	42	62	120	108	86	86	130
208426	0	0	0	0	0	0	0	0	0
20843	92	140	101	98	117	32	72	87	126
208431	0	0	0	0	0	0	0	0	0
208439	0	0	0	0	4	0	0	0	0
20844	42	48	36	44	37	21	30	26	18
208440	13	40	20	5	18	11	26	18	25
208449	19	43	15	13	17	14	22	30	24
20845	20	32	6	16	7	12	3	8	11
20846	316	348	238	314	299	285	214	336	269
20847	483	776	481	367	392	421	339	446	459
20848	638	1015	573	379	676	590	567	594	646
20849	3	0	0	2	0	0	0	0	0
20850	42	106	46	15	53	54	27	37	22
208501	190	243	162	122	232	212	188	185	255
20851	73	118	53	61	132	110	151	106	120
208518	17	26	17	25	39	41	49	27	46
20852	221	283	194	124	259	175	185	188	213
20853	128	199	105	109	185	187	193	188	166
20855	0	0	0	0	0	0	0	0	0
20856	0	0	1	0	0	0	0	0	0
208583	0	0	0	0	0	0	0	0	0
20859	0	0	0	0	0	0	0	0	0
208595	1	2	2	0	3	0	5	8	4
20860	0	0	0	0	0	0	0	0	0
208606	244	347	141	230	287	256	248	271	279
20861	0	0	0	0	0	0	0	0	0
208613	0	0	0	0	0	0	0	0	0
208618	3	5	3	2	1	4	4	3	4
20862	0	0	1	1	0	2	0	1	0
208624	147	117	98	121	152	189	126	134	136
208628	0	1	0	28	26	29	7	8	23
20863	0	0	1	0	0	0	0	0	3
208634	0	0	0	6	2	3	1	0	0
208638	116	137	144	114	123	152	150	133	128
208643	838	1012	567	538	450	351	580	596	528
208647	5	16	11	9	20	14	23	12	23
208650	34	55	44	16	32	27	20	14	33
208659	2	0	0	3	0	0	0	0	0
20866	57	92	37	62	70	58	88	85	82
208665	0	0	0	0	0	0	0	0	0
208666	1	0	0	0	0	1	0	0	0
20867	137	180	85	160	105	118	145	120	123
208677	6	4	0	2	21	16	14	17	17
20868	97	125	109	97	224	229	239	172	272
20869	93	145	114	71	101	138	85	91	115
208691	24	33	20	10	10	0	5	13	11
20871	0	0	0	0	0	0	0	0	0
208715	68	71	55	37	37	52	56	36	52
208718	29	28	25	31	25	11	21	33	20
20872	124	160	104	128	197	154	156	124	238
208727	95	108	97	16	39	37	53	58	33
20873	7	11	3	23	8	19	4	7	9
20874	124	238	176	92	127	152	134	112	119
208748	0	0	0	0	0	0	0	0	0
208760	0	0	0	1	0	0	0	0	0
208768	64	194	61	66	54	49	37	53	68
20877	2	2	1	30	34	20	12	18	27
208777	0	0	0	0	0	0	0	0	0
20878	9	28	10	18	21	19	7	7	17
208795	349	352	344	391	416	475	390	410	521
208820	1	0	2	0	0	0	4	5	2
208836	2	8	4	9	6	9	2	2	2
208846	27	62	31	24	35	43	47	37	31
208869	2	1	0	1	0	0	0	4	0
20887	365	308	410	271	829	472	676	454	632
20888	0	3	0	4	0	1	0	0	0
208884	224	202	369	309	642	354	479	379	401
208890	0	0	0	0	0	0	0	0	0
208898	0	1	0	0	0	0	0	0	0
20890	0	0	0	0	0	0	0	0	0
208908	9	37	19	25	36	31	30	32	45
20892	78	92	78	118	155	124	139	153	173
208922	25	50	34	11	23	22	28	11	11
208924	0	0	0	0	0	0	0	0	0
20893	0	5	5	1	4	2	2	3	6
208936	0	0	0	0	0	0	0	0	0
208941	0	0	0	0	0	0	0	0	0
208943	0	0	0	0	1	0	0	0	0
208967	8	18	5	16	8	21	8	10	15
208968	31	40	42	24	38	4	18	26	28
20897	2	0	0	0	0	0	1	0	0
208982	0	0	0	0	0	0	0	1	0
20899	0	1	0	0	0	4	0	0	0
208990	2	10	2	2	8	7	0	4	9
208994	0	0	0	0	0	0	0	0	0
209003	33	47	22	12	15	17	7	20	19
209005	0	0	0	0	0	0	0	0	0
20901	192	310	145	91	136	168	147	136	136
209011	278	466	335	437	653	654	587	432	664
209012	3	6	9	5	9	6	23	18	16
209018	74	104	57	75	132	127	132	57	123
209027	0	0	0	0	9	1	1	0	0
209032	0	5	2	3	7	8	3	2	4
209039	4	6	3	1	0	3	6	4	2
209047	0	0	0	0	0	0	0	0	0
20907	33	76	32	20	31	43	23	19	31
20908	21	30	34	7	3	8	10	10	19
209086	89	245	54	61	17	35	21	37	43
20909	334	512	295	384	718	626	609	499	586
209091	0	0	0	0	0	0	0	0	0
20910	28	37	28	35	43	57	46	37	47
20911	442	522	416	351	547	542	467	466	758
20912	181	303	99	121	140	137	160	172	130
20913	10	13	5	21	28	13	26	14	24
209131	86	150	105	136	175	104	122	87	174
20916	102	159	85	68	87	71	81	92	95
20917	42	61	36	46	58	80	36	44	46
209176	0	12	0	0	0	0	0	0	1
20918	1569	2252	1446	685	963	1116	840	878	1351
209186	0	0	0	0	0	0	0	0	0
209195	2	0	0	0	0	1	0	1	1
209200	156	321	137	150	198	99	159	240	239
209212	64	158	47	55	60	47	48	49	60
20922	54	57	55	57	66	56	50	47	68
209224	4	24	3	19	22	18	10	15	29
209225	180	219	162	362	463	511	521	426	560
209232	0	0	0	0	0	0	0	0	0
209239	4	8	7	1	3	0	6	6	4
20924	229	364	211	223	227	215	231	215	324
20926	223	281	154	101	140	131	146	93	154
209268	0	0	0	0	0	0	0	0	0
20927	0	0	0	0	0	0	0	0	0
20928	0	0	0	1	4	0	1	2	0
209294	0	0	0	0	0	0	0	0	0
20930	59	70	62	102	176	124	120	149	170
20931	94	153	103	74	119	156	126	103	121
209318	31	42	31	20	7	13	13	14	17
20932	577	730	419	563	818	970	1000	703	737
209324	0	0	0	0	0	0	0	0	0
20933	204	385	276	291	368	442	392	413	510
209334	2	0	0	1	2	1	0	4	2
20935	86	136	79	48	66	58	98	52	64
209351	0	0	0	0	0	0	0	0	0
209354	94	157	75	38	56	80	71	72	63
209357	4	4	12	4	5	1	13	14	3
209361	50	86	49	40	35	41	59	52	46
20937	65	102	60	37	71	47	37	47	40
209378	0	0	0	0	0	0	0	0	0
209380	0	0	0	0	0	0	0	0	0
209387	143	167	110	145	122	75	59	117	126
20939	0	0	0	0	0	0	0	0	0
20941	0	0	0	0	0	0	0	0	0
209416	50	68	39	38	43	56	45	32	34
20944	0	0	0	0	0	0	0	0	0
209446	277	395	199	234	456	440	452	342	473
209448	0	0	0	0	0	0	0	0	0
20945	0	0	0	0	0	0	0	0	0
209456	61	61	64	44	50	42	32	35	28
209462	4	25	5	14	16	13	21	12	12
20947	39	97	29	50	66	67	63	50	69
209478	16	28	26	17	19	16	11	24	19
209488	0	0	0	2	0	0	0	0	0
209497	110	230	48	52	129	117	147	91	164
209512	0	0	0	0	0	0	0	0	0
209513	0	0	0	0	0	0	0	0	0
209517	0	0	0	0	0	0	0	0	0
209540	0	0	0	0	0	0	0	0	0
20955	0	0	0	0	0	0	0	0	0
209550	0	0	0	0	0	0	0	0	0
209558	0	0	0	0	0	0	0	0	0
20957	0	0	0	0	0	0	0	0	0
20958	0	0	0	0	0	0	0	0	0
209584	25	52	29	24	23	42	23	24	22
209586	174	233	166	91	151	131	135	120	137
209588	0	0	0	0	0	0	0	0	0
209590	0	0	0	0	0	0	0	0	0
209601	0	0	0	0	0	0	0	0	0
20962	0	0	0	0	0	0	1	2	0
20963	363	650	350	251	579	453	410	315	534
209630	401	754	300	537	625	497	469	595	655
20964	1	0	3	1	1	0	1	0	0
209645	0	0	3	1	0	3	0	1	0
20965	3	10	1	3	4	0	0	1	1
209683	120	249	99	163	311	227	340	210	342
20969	0	1	0	0	0	0	0	3	0
209692	0	0	0	1	0	0	1	0	0
20970	324	314	356	558	573	957	588	501	647
209707	61	93	27	53	63	13	37	37	56
20971	511	1163	235	19	42	55	49	32	29
20972	167	197	231	775	1063	1155	750	763	1029
20973	570	822	538	598	716	729	704	649	810
209737	2	0	3	23	8	6	4	3	3
20974	0	1	1	0	1	1	1	0	0
209743	0	0	0	0	0	0	0	2	1
20975	32	28	41	24	23	29	21	23	28
209760	13	43	20	26	38	22	13	50	34
20977	4	5	3	4	7	7	5	7	3
209773	15	31	15	17	36	39	20	22	46
209776	0	0	0	0	0	0	0	0	0
20979	0	1	3	1	0	2	3	3	1
20980	0	0	0	0	0	0	0	0	0
20981	4	3	6	10	18	26	8	8	23
209815	28	19	27	21	25	25	23	36	41
209824	0	0	0	0	0	0	0	0	0
20983	0	2	0	0	0	0	0	1	5
209837	0	0	0	0	0	0	0	0	0
209966	0	3	0	0	0	1	0	0	0
20997	0	0	0	0	0	0	0	0	0
210004	43	38	42	23	45	35	43	50	56
210009	51	92	53	30	52	63	37	42	67
210027	1	0	0	0	0	0	0	0	0
210029	7	34	28	21	15	21	14	21	31
210035	11	6	7	13	16	30	14	24	17
210044	0	0	0	0	0	0	0	1	0
210045	0	0	0	0	0	0	0	0	0
210094	0	0	0	0	2	3	0	0	0
210104	28	29	31	25	26	33	36	55	22
210105	21	50	28	26	23	13	18	33	20
210106	60	74	32	43	48	82	61	70	50
210108	0	0	0	0	0	0	0	0	1
210126	84	80	78	42	64	32	38	83	41
210135	5	8	3	3	1	0	0	0	1
210145	0	0	0	0	0	0	6	0	0
210146	21	45	57	25	48	35	38	47	34
210148	63	64	39	69	83	90	60	58	69
210155	0	0	0	0	0	0	0	0	0
210162	0	1	3	2	1	0	1	0	0
210172	8	21	7	6	10	3	4	5	12
210198	0	0	0	0	0	0	0	0	0
210274	0	0	0	0	0	1	0	0	0
210293	223	764	155	274	369	306	248	314	369
210297	0	1	0	0	0	0	0	0	0
210321	0	0	0	0	0	0	0	0	0
210356	0	0	0	0	0	0	0	0	0
210373	0	0	0	0	0	0	0	0	0
210376	16	21	4	3	10	7	14	5	7
210417	0	0	0	0	0	0	0	0	0
210463	0	0	0	0	0	0	0	0	0
210503	14	12	7	11	12	5	4	17	12
210510	0	0	0	0	1	0	0	1	0
210529	25	47	45	13	27	34	34	43	29
210530	0	4	3	9	8	13	8	2	3
210535	0	0	0	0	0	0	0	0	0
210541	0	0	0	2	0	0	0	0	0
210544	20	33	6	39	49	57	60	50	41
210554	2	1	0	0	0	5	4	0	0
210573	0	0	0	0	0	0	0	0	0
210582	25	39	22	25	42	31	51	26	77
210622	0	0	0	0	0	0	0	0	0
210673	0	0	0	0	0	0	0	0	0
210710	27	22	12	26	17	8	21	11	30
210711	283	551	277	193	232	285	275	236	264
210719	0	0	0	0	0	0	0	0	0
210741	15	43	29	33	35	17	53	35	37
210757	0	0	0	0	0	0	0	0	0
210762	0	0	0	0	0	0	0	0	0
210766	83	159	67	48	59	35	56	41	47
210789	9	5	6	21	8	6	15	20	24
210801	0	0	0	0	0	0	0	1	0
210808	1106	3153	457	587	606	483	427	600	734
210853	0	0	1	0	0	0	0	0	0
210876	0	0	0	0	0	0	0	0	0
210925	54	100	49	62	64	51	68	64	65
210933	0	5	1	0	0	0	0	0	0
210940	0	0	0	0	0	0	0	0	0
210962	0	0	0	0	0	0	0	0	0
210973	153	208	166	109	152	138	160	163	153
210982	33	39	39	43	96	85	73	61	79
210992	6	14	3	2	4	0	2	15	5
210998	288	375	266	387	415	294	278	503	533
211001	0	0	0	0	0	0	0	0	0
211006	2	5	0	0	0	1	0	0	1
211007	198	263	143	149	337	250	217	174	254
211027	0	0	0	0	0	0	0	0	0
211064	106	203	74	50	77	80	60	75	69
211134	0	0	0	0	0	0	0	0	0
211135	6	6	0	7	0	0	1	1	6
211147	2	0	0	0	0	0	0	0	0
211151	50	55	40	30	25	30	23	58	61
211187	0	0	0	0	0	2	1	1	0
211208	0	0	0	0	0	0	0	0	0
211223	0	0	0	0	0	0	0	0	0
211228	775	1018	336	242	467	365	467	372	572
211232	0	1	0	1	0	0	0	0	1
211253	24	28	29	38	14	29	17	22	31
211255	23	44	19	30	20	9	15	21	11
211286	302	678	231	185	213	186	199	198	183
211305	0	0	0	0	0	0	0	0	0
211323	0	0	0	0	0	0	0	0	0
211329	26	31	23	39	19	20	19	37	53
211331	0	0	0	0	0	0	0	0	0
211347	81	108	65	70	55	49	56	80	60
211378	9	8	1	16	7	4	2	11	4
211383	0	0	0	0	0	0	0	0	0
211389	16	13	13	5	26	11	14	18	24
211401	56	79	45	41	73	37	34	63	59
211429	11	11	3	18	15	15	15	8	14
211446	141	197	108	128	99	119	163	143	111
211468	0	0	0	0	0	0	0	0	0
211472	0	0	0	0	0	0	0	0	0
211480	0	0	0	0	0	0	0	0	0
211482	0	0	0	0	0	0	0	0	0
211484	5	8	17	10	6	7	22	16	7
211488	67	97	44	38	43	49	33	59	55
211496	0	0	0	0	0	0	0	0	0
211499	23	21	8	20	25	12	17	25	18
211535	2	16	15	12	4	17	12	7	6
211548	228	301	167	78	157	154	142	103	103
211550	312	617	238	236	321	315	219	300	309
211556	67	153	43	61	76	54	107	71	63
211577	0	0	0	0	0	0	0	0	0
211578	0	0	0	0	0	0	0	0	0
211586	13	14	16	10	6	18	12	9	11
211612	0	7	0	2	1	0	1	9	3
211623	0	0	0	0	0	0	0	0	0
211651	0	0	0	2	7	5	0	1	2
211652	0	0	0	0	0	0	0	0	0
211660	31	61	35	32	39	36	27	34	37
211666	0	1	6	0	1	0	3	0	0
211673	105	146	67	62	91	101	98	104	117
211712	0	3	0	0	0	0	0	2	0
211739	0	0	0	0	0	0	0	0	0
211770	277	261	334	135	355	227	234	138	225
211798	9	11	10	8	8	7	14	5	4
211896	13	5	12	22	43	23	25	24	22
211914	2	6	0	1	1	7	1	0	4
211922	52	91	50	72	84	37	51	82	105
211924	0	0	0	0	0	0	0	0	0
211936	0	0	0	0	0	0	0	0	0
211945	3	4	0	0	0	1	5	0	1
211948	44	76	36	36	43	46	53	41	44
211949	0	0	0	0	0	0	0	0	0
211961	0	0	0	0	0	0	0	0	0
211978	50	108	57	76	126	78	70	69	96
211986	65	118	73	29	40	53	68	72	35
212032	138	107	110	309	608	611	464	396	511
212070	0	0	0	0	0	0	0	0	0
212073	0	1	0	1	0	0	0	2	1
212085	0	0	0	0	0	0	0	0	0
212090	52	73	62	55	65	75	63	67	80
212108	0	0	0	0	0	0	0	0	0
212111	33	60	33	38	43	38	52	38	52
212114	34	58	29	22	6	23	22	16	23
212123	236	374	198	174	189	209	150	143	172
212124	0	0	0	0	0	0	0	0	0
212127	200	565	167	137	204	137	190	229	166
212139	60	167	62	49	64	80	46	59	55
212153	20	12	11	51	31	39	43	46	54
212163	7	10	8	6	1	7	6	6	4
212167	119	185	87	100	121	103	114	96	91
212168	20	27	22	10	27	22	15	8	26
212190	0	0	0	0	0	0	0	0	0
212198	7	12	7	6	12	23	7	11	19
212225	0	0	0	0	0	0	0	0	0
212276	28	56	29	20	27	16	22	16	29
212281	35	68	26	36	34	27	21	43	49
212285	7	36	17	7	6	7	11	36	8
212307	109	166	124	90	123	126	138	86	121
212326	31	53	31	22	27	25	17	41	15
212377	17	25	10	32	12	29	15	26	16
212390	0	0	0	0	0	0	0	0	0
212391	19	29	4	7	8	4	16	11	6
212392	0	0	0	0	1	0	0	0	0
212398	5	3	6	0	7	2	1	2	3
212439	2	17	2	8	2	4	3	4	0
212442	14	17	22	6	17	14	29	20	22
212448	0	4	0	0	0	0	0	0	0
212483	63	52	48	89	192	165	184	103	144
212503	58	77	79	68	136	120	91	81	164
212508	35	52	34	31	73	64	68	41	70
212514	7	3	5	21	27	21	21	30	20
212516	0	0	0	3	0	1	2	1	2
212517	0	0	0	0	0	0	0	0	0
212518	0	0	0	0	0	0	0	0	0
212528	338	626	248	229	223	288	273	270	280
212531	0	1	0	1	0	0	0	0	0
212539	0	0	0	0	0	0	0	0	0
212541	0	2	0	0	0	0	0	0	0
212547	82	141	63	25	16	14	20	46	17
212555	150	213	160	176	148	155	197	168	219
212569	6	2	3	5	2	12	4	6	9
212627	47	103	73	127	216	184	121	153	159
212632	43	67	26	54	84	97	110	68	72
212647	54	41	23	31	72	75	99	67	93
212670	6	14	6	7	5	10	17	23	11
212679	18	18	8	5	15	12	13	7	9
212706	9	8	4	2	0	0	13	1	0
212712	1	4	1	0	0	2	1	0	2
212728	5	5	1	4	4	1	2	0	1
212733	0	0	0	0	0	0	0	0	0
212753	0	0	0	0	0	1	0	4	0
212772	133	244	104	53	87	102	136	72	84
212862	21	28	18	40	40	16	20	23	50
212880	192	245	117	93	137	107	220	169	178
212892	0	0	0	0	0	0	0	0	0
212898	11	27	8	33	42	18	22	27	36
212919	1	4	4	6	10	10	4	6	6
212933	0	1	1	0	0	0	0	0	0
212937	110	78	101	138	183	202	171	196	167
212943	520	851	594	320	589	289	404	547	499
212952	0	0	0	0	0	0	0	0	0
212965	0	0	0	0	0	0	0	0	0
212974	11	14	32	77	43	48	30	28	58
212980	0	12	0	0	0	0	0	2	0
212986	24	34	22	7	16	21	25	26	18
212989	0	0	0	0	0	0	0	1	0
212996	2	0	0	0	0	0	0	0	0
212998	0	0	0	0	0	0	0	0	0
212999	64	212	76	57	79	95	85	73	85
213002	43	0	53	2	9	5	1	5	2
213006	1	0	6	0	1	0	0	1	0
