"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
66.1142540662016,-0.652097290422209,0.234411198611651,0.00212888492865267,0.00922545555589156,"Atat1","Not significant"
15.8014380649654,-1.33188975837923,0.573479708068713,0.00212835832096528,0.00922545555589156,"Magi3","Down in Mutant"
73.4041717357871,0.67824043611514,0.243510880727582,0.00213989657658335,0.00926941834206519,"Arrdc4","Not significant"
59.1739961224139,-0.822185634375466,0.314887741958631,0.0021411117605072,0.0092709272383095,"Stard3nl","Not significant"
12.1131409579225,-1.65242905645928,0.773496176896055,0.00214588535025519,0.00928032503881086,"Ccna2","Down in Mutant"
53.3011556846597,0.745142645561093,0.272644797538095,0.00214529314671922,0.00928032503881086,"Airim","Not significant"
26.0007701473485,-1.24471973745961,0.549485042445611,0.00214560066054146,0.00928032503881086,"Rnf157","Down in Mutant"
71.8322511225288,0.775388772944916,0.284886075909323,0.00215131359455227,0.00929252782461088,"Arl2bp","Not significant"
54.4387813164365,0.862374061481004,0.324564755640849,0.00215120511435989,0.00929252782461088,"Cstf2","Not significant"
70.737690677036,0.64863760203242,0.231374719267883,0.00215052243828495,0.00929252782461088,"Ptbp2","Not significant"
109.223621391502,-0.707362431499052,0.259897418179779,0.00215292408534443,0.00929572995266804,"Cd244a","Not significant"
541.949513275776,0.555406156851719,0.193103038278319,0.00215528400411614,0.00930216401292258,"Evi2a","Not significant"
82.0859141281899,-0.670505650052117,0.243122873764782,0.00216239605105152,0.00932619452450802,"Snap23","Not significant"
97.6157755754389,-0.625323260548912,0.223859089543348,0.00216259583176998,0.00932619452450802,"Crebzf","Not significant"
5.00799262099603,-3.12958220918922,1.65183569182006,0.00216353239072498,0.00932647276050128,"Aunip","Down in Mutant"
908.729595860337,0.686886179786681,0.246792971469846,0.00217113690398381,0.00935171533955167,"Cd53","Not significant"
291.948664342724,0.457950472257515,0.156087611145335,0.00217071762565158,0.00935171533955167,"Tmem222","Not significant"
10.2010952686219,-1.67350193987645,0.772186362368872,0.00217721742074108,0.00937060063098684,"Creb3l3","Down in Mutant"
106.812617005529,-0.580319848546788,0.205736404883502,0.00217727373239853,0.00937060063098684,"Tmem150a","Not significant"
21.9123444341219,0.984056647387009,0.38393324098502,0.00218560669387648,0.00940087237964035,"Myef2","Not significant"
14.9682185063772,-1.69541876583799,0.81850904627318,0.00218606541450823,0.00940087237964035,"Ifit1bl1","Down in Mutant"
7.40473545393814,-1.73056359842265,0.761799643468598,0.0021879689897091,0.00940527666597218,"Lypd6","Down in Mutant"
467.519238952319,0.481962110491044,0.165253760090108,0.00219868857184404,0.00944755896981601,"Phb2","Not significant"
301.26953144606,-0.591367486309654,0.210692395266943,0.00220230406331454,0.00945602949319436,"Akr1b10","Not significant"
21.3537496043958,-1.01791586362594,0.408778561513427,0.00220242818770894,0.00945602949319436,"Arhgap19","Down in Mutant"
383.515111014688,0.46986730674462,0.160790839159184,0.00220758488919757,0.0094743661275955,"Bax","Not significant"
257.502476714318,-0.504703034596179,0.17573172069989,0.00220991809974624,0.00948057524139032,"Tbkbp1","Not significant"
